MovieID,Occupation,avg(Rating),Title,Genres
1917,11,3.3333333333333335,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
532,11,3.3333333333333335,Serial Mom (1994),Comedy|Crime|Horror
2459,11,3.3333333333333335,"Texas Chainsaw Massacre, The (1974)",Horror
2020,11,3.3333333333333335,Dangerous Liaisons (1988),Drama|Romance
2867,11,3.3333333333333335,Fright Night (1985),Comedy|Horror
180,11,3.3333333333333335,Mallrats (1995),Comedy
3827,11,3.3333333333333335,Space Cowboys (2000),Action|Sci-Fi
1205,11,3.3333333333333335,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War
3478,11,3.3333333333333335,"Bamba, La (1987)",Drama
3261,11,3.3333333333333335,Singles (1992),Comedy|Drama|Romance
3183,11,3.3333333333333335,"Third Miracle, The (1999)",Drama
1801,11,3.3333333333333335,"Man in the Iron Mask, The (1998)",Action|Drama|Romance
1340,11,3.3333333333333335,Bride of Frankenstein (1935),Horror
3111,11,3.3333333333333335,Places in the Heart (1984),Drama
277,11,3.3333333333333335,Miracle on 34th Street (1994),Drama
1821,11,3.3333333333333335,"Object of My Affection, The (1998)",Comedy|Romance
941,11,3.3333333333333335,"Mark of Zorro, The (1940)",Adventure
509,11,3.3333333333333335,"Piano, The (1993)",Drama|Romance
2757,11,3.3333333333333335,Frances (1982),Drama
3624,11,3.3333333333333335,Shanghai Noon (2000),Action
511,11,3.3333333333333335,"Program, The (1993)",Action|Drama
1049,11,3.3333333333333335,"Ghost and the Darkness, The (1996)",Action|Adventure
2745,11,3.3333333333333335,"Mission, The (1986)",Drama
2393,11,3.3333333333333335,Star Trek: Insurrection (1998),Action|Sci-Fi
2114,11,3.3333333333333335,"Outsiders, The (1983)",Drama
1289,11,3.3333333333333335,Koyaanisqatsi (1983),Documentary|War
145,11,3.3333333333333335,Bad Boys (1995),Action
3771,11,3.3333333333333335,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
1611,11,3.3333333333333335,My Own Private Idaho (1991),Drama
2532,11,3.3333333333333335,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2347,11,3.3333333333333335,"Pope of Greenwich Village, The (1984)",Action
2287,11,3.3333333333333335,Them! (1954),Sci-Fi|Thriller|War
866,11,3.3333333333333335,Bound (1996),Crime|Drama|Romance|Thriller
448,11,3.3333333333333335,Fearless (1993),Drama
2967,11,3.3333333333333335,"Bad Seed, The (1956)",Drama|Thriller
2014,11,3.3333333333333335,Freaky Friday (1977),Children's|Comedy
3093,11,3.3333333333333335,McCabe & Mrs. Miller (1971),Drama|Western
3546,11,3.3333333333333335,What Ever Happened to Baby Jane? (1962),Drama|Thriller
661,11,3.3333333333333335,James and the Giant Peach (1996),Animation|Children's|Musical
2096,11,3.3333333333333335,Sleeping Beauty (1959),Animation|Children's|Musical
3427,11,3.3333333333333335,Coogan's Bluff (1968),Crime
481,11,3.3333333333333335,Kalifornia (1993),Drama|Thriller
1010,11,3.3333333333333335,"Love Bug, The (1969)",Children's|Comedy
1064,11,3.3333333333333335,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy
2661,11,3.3333333333333335,It Came from Outer Space (1953),Sci-Fi
2356,11,3.3333333333333335,Celebrity (1998),Comedy
2184,11,3.3333333333333335,"Trouble with Harry, The (1955)",Mystery|Thriller
1342,11,3.3333333333333335,Candyman (1992),Horror
2363,11,3.3333333333333335,Godzilla (Gojira) (1954),Action|Sci-Fi
3029,11,3.3333333333333335,Nighthawks (1981),Action|Drama
3590,11,3.3333333333333335,"Lords of Flatbush, The (1974)",Comedy
3699,11,3.3157894736842106,Starman (1984),Adventure|Drama|Romance|Sci-Fi
471,11,3.3125,"Hudsucker Proxy, The (1994)",Comedy|Romance
3704,11,3.3125,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
3591,11,3.3076923076923075,Mr. Mom (1983),Comedy|Drama
832,11,3.3076923076923075,Ransom (1996),Drama|Thriller
2115,11,3.3076923076923075,Indiana Jones and the Temple of Doom (1984),Action|Adventure
2100,11,3.3043478260869565,Splash (1984),Comedy|Fantasy|Romance
2826,11,3.3,"13th Warrior, The (1999)",Action|Horror|Thriller
2490,11,3.3,Payback (1999),Action|Thriller
198,11,3.3,Strange Days (1995),Action|Crime|Sci-Fi
2311,11,3.3,2010 (1984),Mystery|Sci-Fi
2492,11,3.2857142857142856,20 Dates (1998),Comedy
2034,11,3.2857142857142856,"Black Hole, The (1979)",Sci-Fi
1597,11,3.2857142857142856,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
610,11,3.2857142857142856,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
1017,11,3.2857142857142856,Swiss Family Robinson (1960),Adventure|Children's
3074,11,3.2857142857142856,Jeremiah Johnson (1972),Western
1633,11,3.2857142857142856,Ulee's Gold (1997),Drama
368,11,3.2857142857142856,Maverick (1994),Action|Comedy|Western
3426,11,3.2857142857142856,Jungle Fever (1991),Drama|Romance
2470,11,3.2857142857142856,Crocodile Dundee (1986),Adventure|Comedy
1027,11,3.2857142857142856,Robin Hood: Prince of Thieves (1991),Drama
2378,11,3.2857142857142856,Police Academy (1984),Comedy
1194,11,3.2857142857142856,Up in Smoke (1978),Comedy
2946,11,3.2857142857142856,Help! (1965),Comedy|Musical
786,11,3.2857142857142856,Eraser (1996),Action|Thriller
3005,11,3.2857142857142856,"Bone Collector, The (1999)",Thriller
2746,11,3.2777777777777777,Little Shop of Horrors (1986),Comedy|Horror|Musical
3244,11,3.272727272727273,"Goodbye Girl, The (1977)",Comedy|Romance
2528,11,3.272727272727273,Logan's Run (1976),Action|Adventure|Sci-Fi
647,11,3.272727272727273,Courage Under Fire (1996),Drama|War
1372,11,3.2666666666666666,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
3698,11,3.2666666666666666,"Running Man, The (1987)",Action|Adventure|Sci-Fi
3108,11,3.263157894736842,"Fisher King, The (1991)",Comedy|Drama|Romance
3566,11,3.25,"Big Kahuna, The (2000)",Comedy|Drama
2709,11,3.25,Muppets From Space (1999),Children's|Comedy
3016,11,3.25,Creepshow (1982),Horror
2520,11,3.25,Airport (1970),Drama
3480,11,3.25,Lucas (1986),Drama
2133,11,3.25,Adventures in Babysitting (1987),Adventure|Comedy
1762,11,3.25,Deep Rising (1998),Action|Horror|Sci-Fi
949,11,3.25,East of Eden (1955),Drama
3684,11,3.25,"Fabulous Baker Boys, The (1989)",Drama|Romance
2926,11,3.25,Hairspray (1988),Comedy|Drama
1999,11,3.25,"Exorcist III, The (1990)",Horror
3251,11,3.25,Agnes of God (1985),Drama|Mystery
2553,11,3.25,Village of the Damned (1960),Horror|Sci-Fi|Thriller
3444,11,3.25,Bloodsport (1988),Action
13,11,3.25,Balto (1995),Animation|Children's
1588,11,3.25,George of the Jungle (1997),Children's|Comedy
2567,11,3.25,EDtv (1999),Comedy
3441,11,3.25,Red Dawn (1984),Action|War
1686,11,3.25,Red Corner (1997),Crime|Thriller
897,11,3.25,For Whom the Bell Tolls (1943),Adventure|War
2249,11,3.25,My Blue Heaven (1990),Comedy
2241,11,3.25,Class (1983),Comedy
3082,11,3.25,"World Is Not Enough, The (1999)",Action|Thriller
322,11,3.25,Swimming with Sharks (1995),Comedy|Drama
1835,11,3.25,City of Angels (1998),Romance
1380,11,3.235294117647059,Grease (1978),Comedy|Musical|Romance
2469,11,3.230769230769231,Peggy Sue Got Married (1986),Comedy|Romance
2581,11,3.230769230769231,Never Been Kissed (1999),Comedy|Romance
2193,11,3.230769230769231,Willow (1988),Action|Adventure|Fantasy
1527,11,3.227272727272727,"Fifth Element, The (1997)",Action|Sci-Fi
2146,11,3.2222222222222223,St. Elmo's Fire (1985),Drama|Romance
442,11,3.2222222222222223,Demolition Man (1993),Action|Sci-Fi
164,11,3.2222222222222223,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller
3760,11,3.2222222222222223,"Kentucky Fried Movie, The (1977)",Comedy
2167,11,3.2222222222222223,Blade (1998),Action|Adventure|Horror
2942,11,3.2222222222222223,Flashdance (1983),Drama|Romance
2990,11,3.2222222222222223,Licence to Kill (1989),Action
1645,11,3.210526315789474,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
2065,11,3.210526315789474,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
1013,11,3.2,"Parent Trap, The (1961)",Children's|Drama
1693,11,3.2,Amistad (1997),Drama
157,11,3.2,Canadian Bacon (1994),Comedy|War
3243,11,3.2,Encino Man (1992),Comedy
224,11,3.2,Don Juan DeMarco (1995),Comedy|Drama|Romance
376,11,3.2,"River Wild, The (1994)",Action|Thriller
60,11,3.2,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy
458,11,3.2,Geronimo: An American Legend (1993),Drama|Western
3167,11,3.2,Carnal Knowledge (1971),Drama
2110,11,3.2,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1924,11,3.2,Plan 9 from Outer Space (1958),Horror|Sci-Fi
1876,11,3.2,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
724,11,3.2,"Craft, The (1996)",Drama|Horror
2023,11,3.2,"Godfather: Part III, The (1990)",Action|Crime|Drama
3745,11,3.2,Titan A.E. (2000),Adventure|Animation|Sci-Fi
2572,11,3.2,10 Things I Hate About You (1999),Comedy|Romance
1687,11,3.2,"Jackal, The (1997)",Action|Thriller
2124,11,3.2,"Addams Family, The (1991)",Comedy
1416,11,3.2,Evita (1996),Drama|Musical
225,11,3.2,Disclosure (1994),Drama|Thriller
2475,11,3.2,52 Pick-Up (1986),Action|Mystery|Thriller
1367,11,3.2,101 Dalmatians (1996),Children's|Comedy
468,11,3.2,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance
2105,11,3.2,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
3452,11,3.2,Romeo Must Die (2000),Action|Romance
141,11,3.2,"Birdcage, The (1996)",Comedy
3259,11,3.2,Far and Away (1992),Drama|Romance
523,11,3.2,Ruby in Paradise (1993),Drama
3156,11,3.2,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
1030,11,3.2,Pete's Dragon (1977),Adventure|Animation|Children's|Musical
2808,11,3.2,Universal Soldier (1992),Action|Sci-Fi
3387,11,3.2,Who's Harry Crumb? (1989),Comedy
2414,11,3.2,Young Sherlock Holmes (1985),Action|Adventure|Mystery
1518,11,3.2,Breakdown (1997),Action|Thriller
1320,11,3.1818181818181817,Alien� (1992),Action|Horror|Sci-Fi|Thriller
2710,11,3.1818181818181817,"Blair Witch Project, The (1999)",Horror
1020,11,3.1818181818181817,Cool Runnings (1993),Comedy
1959,11,3.1818181818181817,Out of Africa (1985),Drama|Romance
2,11,3.1818181818181817,Jumanji (1995),Adventure|Children's|Fantasy
586,11,3.1818181818181817,Home Alone (1990),Children's|Comedy
648,11,3.1785714285714284,Mission: Impossible (1996),Action|Adventure|Mystery
1370,11,3.1739130434782608,Die Hard 2 (1990),Action|Thriller
2870,11,3.1666666666666665,Barefoot in the Park (1967),Comedy
514,11,3.1666666666666665,"Ref, The (1994)",Comedy
3163,11,3.1666666666666665,Topsy-Turvy (1999),Drama
2815,11,3.1666666666666665,Iron Eagle (1986),Action|War
1375,11,3.1666666666666665,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1411,11,3.1666666666666665,Hamlet (1996),Drama
3028,11,3.1666666666666665,"Taming of the Shrew, The (1967)",Comedy
1425,11,3.1666666666666665,Fierce Creatures (1997),Comedy
1414,11,3.1666666666666665,Mother (1996),Comedy
3755,11,3.1578947368421053,"Perfect Storm, The (2000)",Action|Adventure|Thriller
70,11,3.1538461538461537,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller
2683,11,3.15,Austin Powers: The Spy Who Shagged Me (1999),Comedy
3308,11,3.142857142857143,"Flamingo Kid, The (1984)",Comedy|Drama
2478,11,3.142857142857143,Three Amigos! (1986),Comedy|Western
2718,11,3.142857142857143,Drop Dead Gorgeous (1999),Comedy
370,11,3.142857142857143,Naked Gun 33 1/3: The Final Insult (1994),Comedy
3707,11,3.142857142857143,Nine 1/2 Weeks (1986),Drama
3018,11,3.142857142857143,Re-Animator (1985),Horror
3724,11,3.142857142857143,Coming Home (1978),Drama|War
3020,11,3.142857142857143,Falling Down (1993),Action|Drama
3476,11,3.1333333333333333,Jacob's Ladder (1990),Horror|Mystery|Thriller
1047,11,3.125,"Long Kiss Goodnight, The (1996)",Action|Thriller
2724,11,3.125,Runaway Bride (1999),Comedy|Romance
2541,11,3.125,Cruel Intentions (1999),Drama
3706,11,3.125,Angel Heart (1987),Film-Noir|Mystery|Thriller
3107,11,3.125,Backdraft (1991),Action|Drama
3254,11,3.125,Wayne's World 2 (1993),Comedy
3873,11,3.125,Cat Ballou (1965),Comedy|Western
379,11,3.125,Timecop (1994),Action|Sci-Fi
2247,11,3.125,Married to the Mob (1988),Comedy
2707,11,3.125,Arlington Road (1999),Thriller
1093,11,3.125,"Doors, The (1991)",Drama|Musical
317,11,3.125,"Santa Clause, The (1994)",Children's|Comedy|Fantasy
2384,11,3.125,Babe: Pig in the City (1998),Children's|Comedy
2641,11,3.1176470588235294,Superman II (1980),Action|Adventure|Sci-Fi
3535,11,3.111111111111111,American Psycho (2000),Comedy|Horror|Thriller
2046,11,3.111111111111111,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
2335,11,3.111111111111111,"Waterboy, The (1998)",Comedy
788,11,3.111111111111111,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
3638,11,3.111111111111111,Moonraker (1979),Action|Romance|Sci-Fi
2802,11,3.111111111111111,Tequila Sunrise (1988),Action|Romance|Thriller
2376,11,3.1,"View to a Kill, A (1985)",Action
3247,11,3.1,Sister Act (1992),Comedy|Crime
1544,11,3.1,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
2427,11,3.1,"Thin Red Line, The (1998)",Action|Drama|War
1373,11,3.090909090909091,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
2605,11,3.090909090909091,Entrapment (1999),Crime|Thriller
1092,11,3.090909090909091,Basic Instinct (1992),Mystery|Thriller
2476,11,3.090909090909091,Heartbreak Ridge (1986),Action|War
2002,11,3.0833333333333335,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
3534,11,3.0833333333333335,28 Days (2000),Comedy
2881,11,3.076923076923077,Double Jeopardy (1999),Action|Thriller
3263,11,3.076923076923077,White Men Can't Jump (1992),Comedy
3185,11,3.0714285714285716,Snow Falling on Cedars (1999),Drama
2054,11,3.066666666666667,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi
2003,11,3.066666666666667,Gremlins (1984),Comedy|Horror
1918,11,3.066666666666667,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama
743,11,3.0,Spy Hard (1996),Comedy
2431,11,3.0,Patch Adams (1998),Comedy|Drama
3740,11,3.0,Big Trouble in Little China (1986),Action|Comedy
3813,11,3.0,Interiors (1978),Drama
1785,11,3.0,King of New York (1990),Action|Crime
333,11,3.0,Tommy Boy (1995),Comedy
367,11,3.0,"Mask, The (1994)",Comedy|Crime|Fantasy
288,11,3.0,Natural Born Killers (1994),Action|Thriller
1951,11,3.0,Oliver! (1968),Musical
569,11,3.0,Little Big League (1994),Children's|Comedy
2736,11,3.0,Brighton Beach Memoirs (1986),Comedy
2717,11,3.0,Ghostbusters II (1989),Comedy|Horror
1609,11,3.0,187 (1997),Drama
2272,11,3.0,One True Thing (1998),Drama
1482,11,3.0,"Van, The (1996)",Comedy|Drama
881,11,3.0,First Kid (1996),Children's|Comedy
1897,11,3.0,High Art (1998),Drama|Romance
2095,11,3.0,"Shaggy D.A., The (1976)",Children's|Comedy
1398,11,3.0,In Love and War (1996),Romance|War
3713,11,3.0,"Long Walk Home, The (1990)",Drama
829,11,3.0,Joe's Apartment (1996),Comedy|Musical
552,11,3.0,"Three Musketeers, The (1993)",Action|Adventure|Comedy
2372,11,3.0,Fletch Lives (1989),Comedy
3865,11,3.0,"Original Kings of Comedy, The (2000)",Comedy|Documentary
2996,11,3.0,Music of the Heart (1999),Drama
3889,11,3.0,Highlander: Endgame (2000),Action|Adventure|Fantasy
583,11,3.0,Dear Diary (Caro Diario) (1994),Comedy|Drama
3169,11,3.0,"Falcon and the Snowman, The (1984)",Drama
2920,11,3.0,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
3248,11,3.0,Sister Act 2: Back in the Habit (1993),Comedy
2262,11,3.0,About Last Night... (1986),Comedy|Drama|Romance
3138,11,3.0,Stealing Home (1988),Drama
1152,11,3.0,He Walked by Night (1948),Crime|Film-Noir|Thriller
20,11,3.0,Money Train (1995),Action
1566,11,3.0,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
2370,11,3.0,"Emerald Forest, The (1985)",Action|Adventure|Drama
3923,11,3.0,Return of the Fly (1959),Horror|Sci-Fi
3179,11,3.0,Angela's Ashes (1999),Drama
2875,11,3.0,Sommersby (1993),Drama|Mystery|Romance
671,11,3.0,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
94,11,3.0,Beautiful Girls (1996),Drama
2899,11,3.0,Gulliver's Travels (1939),Adventure|Animation|Children's
3928,11,3.0,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3128,11,3.0,"Map of the World, A (1999)",Drama
2517,11,3.0,Christine (1983),Horror
504,11,3.0,No Escape (1994),Action|Sci-Fi
3327,11,3.0,Beyond the Mat (2000),Documentary
2840,11,3.0,Stigmata (1999),Thriller
1479,11,3.0,"Saint, The (1997)",Action|Romance|Thriller
274,11,3.0,Man of the House (1995),Comedy
1652,11,3.0,Year of the Horse (1997),Documentary
879,11,3.0,"Relic, The (1997)",Horror
1836,11,3.0,"Last Days of Disco, The (1998)",Drama
24,11,3.0,Powder (1995),Drama|Sci-Fi
2965,11,3.0,"Omega Code, The (1999)",Action
2531,11,3.0,Battle for the Planet of the Apes (1973),Action|Sci-Fi
3470,11,3.0,Dersu Uzala (1974),Adventure|Drama
3449,11,3.0,"Good Mother, The (1988)",Drama
2181,11,3.0,Marnie (1964),Thriller
1428,11,3.0,Angel Baby (1995),Drama
3296,11,3.0,To Sir with Love (1967),Drama
3695,11,3.0,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3557,11,3.0,Jennifer 8 (1992),Thriller
1153,11,3.0,Raw Deal (1948),Film-Noir
452,11,3.0,Widows' Peak (1994),Drama
2495,11,3.0,"Fantastic Planet, The (La Plan�te sauvage) (1973)",Animation|Sci-Fi
782,11,3.0,"Fan, The (1996)",Thriller
1322,11,3.0,Amityville 1992: It's About Time (1992),Horror
100,11,3.0,City Hall (1996),Drama|Thriller
176,11,3.0,Living in Oblivion (1995),Comedy
3693,11,3.0,"Toxic Avenger, The (1985)",Comedy|Horror
3619,11,3.0,"Hollywood Knights, The (1980)",Comedy
3870,11,3.0,Our Town (1940),Drama
1191,11,3.0,Madonna: Truth or Dare (1991),Documentary
3306,11,3.0,"Circus, The (1928)",Comedy
2551,11,3.0,Dead Ringers (1988),Drama|Thriller
3840,11,3.0,Pumpkinhead (1988),Horror
3839,11,3.0,Phantasm IV: Oblivion (1998),Horror
2756,11,3.0,Wanted: Dead or Alive (1987),Action
2170,11,3.0,Wrongfully Accused (1998),Action|Comedy
31,11,3.0,Dangerous Minds (1995),Drama
261,11,3.0,Little Women (1994),Drama
3003,11,3.0,Train of Life (Train De Vie) (1998),Comedy|Drama
341,11,3.0,Double Happiness (1994),Drama
3721,11,3.0,Trixie (1999),Comedy
2462,11,3.0,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
917,11,3.0,"Little Princess, The (1939)",Children's|Drama
3017,11,3.0,Creepshow 2 (1987),Horror
2328,11,3.0,Vampires (1998),Horror
2903,11,3.0,Psycho III (1986),Horror|Thriller
3714,11,3.0,Clara's Heart (1988),Drama
2752,11,3.0,Outrageous Fortune (1987),Comedy|Mystery
3141,11,3.0,"Two Jakes, The (1990)",Drama
2441,11,3.0,"Hi-Lo Country, The (1998)",Drama|Western
2195,11,3.0,Dirty Work (1998),Comedy
156,11,3.0,Blue in the Face (1995),Comedy
735,11,3.0,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
1472,11,3.0,City of Industry (1997),Crime|Thriller
147,11,3.0,"Basketball Diaries, The (1995)",Drama
1840,11,3.0,He Got Game (1998),Drama
670,11,3.0,"World of Apu, The (Apur Sansar) (1959)",Drama
3388,11,3.0,Harry and the Hendersons (1987),Comedy
3712,11,3.0,Soapdish (1991),Comedy
1935,11,3.0,How Green Was My Valley (1941),Drama
613,11,3.0,Jane Eyre (1996),Drama|Romance
1620,11,3.0,Kiss the Girls (1997),Crime|Drama|Thriller
2015,11,3.0,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
113,11,3.0,Before and After (1996),Drama|Mystery
2463,11,3.0,Ruthless People (1986),Comedy
3033,11,3.0,Spaceballs (1987),Comedy|Sci-Fi
746,11,3.0,Force of Evil (1948),Film-Noir
3618,11,3.0,Small Time Crooks (2000),Comedy
486,11,3.0,Life with Mikey (1993),Comedy
2245,11,3.0,Working Girl (1988),Comedy|Drama
3798,11,3.0,What Lies Beneath (2000),Thriller
2509,11,3.0,Eight Days a Week (1997),Comedy
1892,11,3.0,"Perfect Murder, A (1998)",Mystery|Thriller
3477,11,3.0,Empire Records (1995),Comedy|Drama
3764,11,3.0,F/X 2 (1992),Action|Crime|Thriller
1313,11,3.0,Mad Dog Time (1996),Crime
3688,11,3.0,Porky's (1981),Comedy
1133,11,3.0,Talking About Sex (1994),Comedy|Drama
1401,11,3.0,Ghosts of Mississippi (1996),Drama
999,11,3.0,2 Days in the Valley (1996),Crime
2699,11,3.0,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
1753,11,3.0,Half Baked (1998),Comedy
1025,11,3.0,"Sword in the Stone, The (1963)",Animation|Children's
292,11,3.0,Outbreak (1995),Action|Drama|Thriller
709,11,3.0,Oliver & Company (1988),Animation|Children's
350,11,3.0,"Client, The (1994)",Drama|Mystery|Thriller
2753,11,3.0,"Bedroom Window, The (1987)",Thriller
2022,11,3.0,"Last Temptation of Christ, The (1988)",Drama
2615,11,3.0,My Science Project (1985),Adventure|Sci-Fi
3055,11,3.0,Felicia's Journey (1999),Thriller
2504,11,3.0,200 Cigarettes (1999),Comedy|Drama
175,11,3.0,Kids (1995),Drama
44,11,3.0,Mortal Kombat (1995),Action|Adventure
2265,11,3.0,Nothing But Trouble (1991),Adventure|Comedy
544,11,3.0,Striking Distance (1993),Action
207,11,3.0,"Walk in the Clouds, A (1995)",Drama|Romance
3930,11,3.0,"Creature From the Black Lagoon, The (1954)",Horror
8,11,3.0,Tom and Huck (1995),Adventure|Children's
1176,11,3.0,"Double Life of Veronique, The (La Double Vie de V�ronique) (1991)",Drama
3831,11,3.0,Saving Grace (2000),Comedy
3727,11,3.0,Near Dark (1987),Comedy|Horror
2847,11,3.0,Only Angels Have Wings (1939),Drama
3501,11,3.0,Murphy's Romance (1985),Comedy|Romance
863,11,3.0,Celestial Clockwork (1994),Comedy
2714,11,3.0,"Wood, The (1999)",Drama
2040,11,3.0,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy
1009,11,3.0,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
1661,11,3.0,Switchback (1997),Thriller
2430,11,3.0,Mighty Joe Young (1949),Adventure|Children's|Drama
1538,11,3.0,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's
3744,11,3.0,Shaft (2000),Action|Crime
761,11,3.0,"Phantom, The (1996)",Adventure
3947,11,3.0,Get Carter (1971),Thriller
3605,11,3.0,King Creole (1958),Drama|Musical
3655,11,3.0,Blow-Out (La Grande Bouffe) (1973),Drama
3038,11,3.0,"Face in the Crowd, A (1957)",Drama
2521,11,3.0,Airport 1975 (1974),Drama
2506,11,3.0,"Other Sister, The (1999)",Comedy|Drama|Romance
2902,11,3.0,Psycho II (1983),Horror|Thriller
3731,11,3.0,Cutter's Way (1981),Drama|Thriller
3242,11,3.0,Santitos (1997),Comedy
3340,11,3.0,Bride of the Monster (1956),Horror|Sci-Fi
243,11,3.0,Gordy (1995),Comedy
2435,11,3.0,Hurlyburly (1998),Drama
1841,11,3.0,"Gingerbread Man, The (1998)",Drama|Thriller
1873,11,3.0,"Mis�rables, Les (1998)",Drama
1363,11,3.0,"Preacher's Wife, The (1996)",Drama
3133,11,3.0,Go West (1925),Comedy
154,11,3.0,Belle de jour (1967),Drama
640,11,3.0,Diabolique (1996),Drama|Thriller
79,11,3.0,"Juror, The (1996)",Drama|Thriller
2125,11,3.0,Ever After: A Cinderella Story (1998),Drama|Romance
1006,11,3.0,"Chamber, The (1996)",Drama
513,11,3.0,Radioland Murders (1994),Comedy|Mystery|Romance
1507,11,3.0,Paradise Road (1997),Drama|War
159,11,3.0,Clockers (1995),Drama
1487,11,3.0,Selena (1997),Drama|Musical
3817,11,3.0,"Other Side of Sunday, The (S�ndagsengler) (1996)",Comedy|Drama
1603,11,3.0,Mimic (1997),Sci-Fi|Thriller
3838,11,3.0,Phantasm III: Lord of the Dead (1994),Horror
3165,11,3.0,Boiling Point (1993),Action|Drama
1473,11,3.0,Best Men (1997),Action|Comedy|Crime|Drama
3716,11,3.0,Fatal Beauty (1987),Action|Crime
3206,11,3.0,Against All Odds (1984),Romance
2417,11,3.0,Heartburn (1986),Comedy|Drama
3837,11,3.0,Phantasm II (1988),Horror
1771,11,3.0,Night Flier (1997),Horror
459,11,3.0,"Getaway, The (1994)",Action
479,11,3.0,Judgment Night (1993),Action
3215,11,3.0,Voyage of the Damned (1976),Drama
956,11,3.0,Penny Serenade (1941),Drama|Romance
3738,11,3.0,"Sugarland Express, The (1974)",Drama
2639,11,3.0,Mommie Dearest (1981),Drama
2544,11,3.0,"School of Flesh, The (L' �cole de la chair) (1998)",Drama
1332,11,3.0,"Believers, The (1987)",Horror|Thriller
3021,11,3.0,"Funhouse, The (1981)",Horror
2554,11,3.0,Children of the Damned (1963),Horror|Sci-Fi|Thriller
2315,11,3.0,Bride of Chucky (1998),Horror|Thriller
203,11,3.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy
639,11,3.0,Girl 6 (1996),Comedy
2460,11,3.0,"Texas Chainsaw Massacre 2, The (1986)",Horror
2113,11,3.0,Graveyard Shift (1990),Horror|Thriller
3069,11,3.0,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
3036,11,3.0,Quest for Fire (1981),Adventure
3399,11,3.0,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
830,11,3.0,"First Wives Club, The (1996)",Comedy
3120,11,3.0,"Distinguished Gentleman, The (1992)",Comedy
3529,11,3.0,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2141,11,3.0,"American Tail, An (1986)",Animation|Children's|Comedy
1806,11,3.0,Paulie (1998),Adventure|Children's|Comedy
3869,11,3.0,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
2236,11,3.0,Simon Birch (1998),Drama
2806,11,3.0,Teaching Mrs. Tingle (1999),Comedy|Thriller
42,11,3.0,Dead Presidents (1995),Action|Crime|Drama
256,11,3.0,Junior (1994),Comedy|Sci-Fi
3241,11,3.0,"Cup, The (Ph�rpa) (1999)",Comedy
3616,11,3.0,Loser (2000),Comedy|Romance
1590,11,3.0,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
765,11,3.0,Jack (1996),Comedy|Drama
1454,11,3.0,SubUrbia (1997),Comedy
3225,11,3.0,Down to You (2000),Comedy|Romance
