MovieID,Age,avg(Rating),Title,Genres
1301,35,4.028301886792453,Forbidden Planet (1956),Sci-Fi
942,35,4.027777777777778,Laura (1944),Crime|Film-Noir|Mystery
1251,35,4.027027027027027,8 1/2 (1963),Drama
2648,35,4.0265486725663715,Frankenstein (1931),Horror
3819,35,4.026315789473684,Tampopo (1986),Comedy
3728,35,4.025,One False Move (1991),Thriller
34,35,4.023684210526316,Babe (1995),Children's|Comedy|Drama
2944,35,4.022857142857143,"Dirty Dozen, The (1967)",Action|War
1641,35,4.022421524663677,"Full Monty, The (1997)",Comedy
940,35,4.021978021978022,"Adventures of Robin Hood, The (1938)",Action|Adventure
1086,35,4.021978021978022,Dial M for Murder (1954),Mystery|Thriller
2966,35,4.0212765957446805,"Straight Story, The (1999)",Drama
1248,35,4.020833333333333,Touch of Evil (1958),Crime|Film-Noir|Thriller
47,35,4.018867924528302,Seven (Se7en) (1995),Crime|Thriller
1307,35,4.018072289156627,When Harry Met Sally... (1989),Comedy|Romance
1023,35,4.017241379310345,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
1952,35,4.0134228187919465,Midnight Cowboy (1969),Drama
2908,35,4.012578616352202,Boys Don't Cry (1999),Drama
314,35,4.0125,"Secret of Roan Inish, The (1994)",Drama
3083,35,4.011904761904762,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
36,35,4.011627906976744,Dead Man Walking (1995),Drama
2018,35,4.009174311926605,Bambi (1942),Animation|Children's
2336,35,4.005586592178771,Elizabeth (1998),Drama
1244,35,4.0047846889952154,Manhattan (1979),Comedy|Drama|Romance
1028,35,4.0046728971962615,Mary Poppins (1964),Children's|Comedy|Musical
1097,35,4.004201680672269,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
1149,35,4.0,JLG/JLG - autoportrait de d�cembre (1994),Documentary|Drama
3532,35,4.0,Freedom for Us (� nous la libert� ) (1931),Comedy
1369,35,4.0,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller
99,35,4.0,Heidi Fleiss: Hollywood Madam (1995),Documentary
1898,35,4.0,"Land Girls, The (1998)",Drama|War
3880,35,4.0,"Ballad of Ramblin' Jack, The (2000)",Documentary
1811,35,4.0,"Niagara, Niagara (1997)",Drama
1446,35,4.0,Kolya (1996),Comedy
2585,35,4.0,"Lovers of the Arctic Circle, The (Los Amantes del C�rculo Polar) (1998)",Drama|Romance
2206,35,4.0,Suspicion (1941),Mystery|Thriller
1384,35,4.0,"Substance of Fire, The (1996)",Drama
949,35,4.0,East of Eden (1955),Drama
568,35,4.0,Bhaji on the Beach (1993),Comedy|Drama
1903,35,4.0,Hav Plenty (1997),Comedy
3188,35,4.0,"Life and Times of Hank Greenberg, The (1998)",Documentary
2067,35,4.0,Doctor Zhivago (1965),Drama|Romance|War
1249,35,4.0,Nikita (La Femme Nikita) (1990),Thriller
3296,35,4.0,To Sir with Love (1967),Drama
3951,35,4.0,Two Family House (2000),Drama
1846,35,4.0,Nil By Mouth (1997),Drama
993,35,4.0,Infinity (1996),Drama
1291,35,4.0,Indiana Jones and the Last Crusade (1989),Action|Adventure
792,35,4.0,"Hungarian Fairy Tale, A (1987)",Fantasy
2251,35,4.0,"Cabinet of Dr. Ramirez, The (1991)",Comedy
3350,35,4.0,"Raisin in the Sun, A (1961)",Drama
2686,35,4.0,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
2981,35,4.0,"Brother, Can You Spare a Dime? (1975)",Documentary
2951,35,4.0,"Fistful of Dollars, A (1964)",Action|Western
556,35,4.0,"War Room, The (1993)",Documentary
375,35,4.0,Safe Passage (1994),Drama
3654,35,4.0,"Guns of Navarone, The (1961)",Action|Drama|War
17,35,4.0,Sense and Sensibility (1995),Drama|Romance
3739,35,4.0,Trouble in Paradise (1932),Comedy|Romance
3292,35,4.0,"Big Combo, The (1955)",Film-Noir
116,35,4.0,Anne Frank Remembered (1995),Documentary
1937,35,4.0,Going My Way (1944),Comedy
2673,35,4.0,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
1938,35,4.0,"Lost Weekend, The (1945)",Drama
529,35,4.0,Searching for Bobby Fischer (1993),Drama
2183,35,4.0,"Man Who Knew Too Much, The (1956)",Thriller
2933,35,4.0,"Fire Within, The (Le Feu Follet) (1963)",Drama
298,35,4.0,Pushing Hands (1992),Comedy
1174,35,4.0,Grosse Fatigue (1994),Comedy
2963,35,4.0,Joe the King (1999),Crime|Drama
1844,35,4.0,Live Flesh (1997),Drama
3310,35,4.0,"Kid, The (1921)",Action
1749,35,4.0,"Leading Man, The (1996)",Romance
136,35,4.0,From the Journals of Jean Seberg (1995),Documentary
906,35,4.0,Gaslight (1944),Mystery|Thriller
2570,35,4.0,"Walk on the Moon, A (1999)",Drama|Romance
2069,35,4.0,"Trip to Bountiful, The (1985)",Drama
1039,35,4.0,Synthetic Pleasures (1995),Documentary
2590,35,4.0,Hideous Kinky (1998),Drama
2932,35,4.0,Days of Heaven (1978),Drama
1963,35,4.0,Take the Money and Run (1969),Comedy
846,35,4.0,Flirt (1995),Drama
1283,35,4.0,High Noon (1952),Western
1795,35,4.0,"Callej�n de los milagros, El (1995)",Drama
3911,35,4.0,Best in Show (2000),Comedy
1925,35,4.0,Wings (1927),Drama|Romance|War
665,35,4.0,Underground (1995),War
3559,35,4.0,Limelight (1952),Drama
3192,35,4.0,"Terrorist, The (Malli) (1998)",Drama
1942,35,4.0,All the King's Men (1949),Drama
1656,35,4.0,Swept from the Sea (1997),Romance
3277,35,4.0,Beloved/Friend (Amigo/Amado) (1999),Drama
484,35,4.0,Lassie (1994),Adventure|Children's
2830,35,4.0,Cabaret Balkan (Bure Baruta) (1998),Drama
796,35,4.0,"Very Natural Thing, A (1974)",Drama
1063,35,4.0,Johns (1996),Drama
2831,35,4.0,"Dog of Flanders, A (1999)",Drama
3294,35,4.0,Eaten Alive (1976),Horror
2061,35,4.0,Full Tilt Boogie (1997),Documentary
1877,35,4.0,Little Men (1998),Drama
2679,35,4.0,Finding North (1999),Drama|Romance
2658,35,4.0,"Flying Saucer, The (1950)",Sci-Fi
1504,35,4.0,Hollow Reed (1996),Drama
1889,35,4.0,Insomnia (1997),Thriller
2837,35,4.0,Bedrooms & Hallways (1998),Comedy|Romance
760,35,4.0,Stalingrad (1993),War
3318,35,4.0,Deterrence (1998),Thriller
3575,35,4.0,Defying Gravity (1997),Drama
980,35,4.0,In the Line of Duty 2 (1987),Action
729,35,4.0,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
2299,35,4.0,"Battle of the Sexes, The (1959)",Comedy
1444,35,4.0,Guantanamera (1994),Comedy
2893,35,4.0,Plunkett & MaCleane (1999),Action|Drama
3637,35,4.0,Vagabond (Sans toit ni loi) (1985),Drama
3136,35,4.0,"James Dean Story, The (1957)",Documentary
2847,35,4.0,Only Angels Have Wings (1939),Drama
1002,35,4.0,Ed's Next Move (1996),Comedy
2207,35,4.0,Jamaica Inn (1939),Drama
681,35,4.0,Clean Slate (Coup de Torchon) (1981),Crime
2557,35,4.0,I Stand Alone (Seul contre tous) (1998),Drama
37,35,4.0,Across the Sea of Time (1995),Documentary
2625,35,4.0,Black Mask (Hak hap) (1996),Action
3568,35,4.0,Smiling Fish and Goat on Fire (1999),Drama
844,35,4.0,"Story of Xinghua, The (1993)",Drama
211,35,4.0,"Browning Version, The (1994)",Drama
3854,35,4.0,Aim�e & Jaguar (1999),Drama|Romance
2562,35,4.0,Bandits (1997),Drama
1420,35,4.0,Message to Love: The Isle of Wight Festival (1996),Documentary
776,35,4.0,Babyfever (1994),Comedy|Drama
831,35,4.0,Stonewall (1995),Drama
860,35,4.0,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
811,35,4.0,"Bewegte Mann, Der (1994)",Comedy
90,35,4.0,"Journey of August King, The (1995)",Drama
1743,35,4.0,Arguing the World (1996),Documentary
3116,35,4.0,Miss Julie (1999),Drama
3878,35,4.0,X: The Unknown (1956),Sci-Fi
38,35,4.0,It Takes Two (1995),Comedy
3171,35,4.0,Room at the Top (1959),Drama
3126,35,4.0,"End of the Affair, The (1955)",Drama
3121,35,4.0,"Hitch-Hiker, The (1953)",Film-Noir
815,35,4.0,Power 98 (1995),Action|Mystery|Thriller
396,35,4.0,Fall Time (1995),Drama
3137,35,4.0,"Sea Wolves, The (1980)",Action|War
2223,35,4.0,"Farmer's Wife, The (1928)",Comedy
1851,35,4.0,Leather Jacket Love Story (1997),Drama|Romance
1671,35,4.0,Deceiver (1997),Crime
966,35,4.0,"Walk in the Sun, A (1945)",Drama
1842,35,4.0,Illtown (1996),Crime|Drama
1458,35,4.0,Touch (1997),Romance
3748,35,4.0,"Match, The (1999)",Comedy|Romance
67,35,4.0,Two Bits (1995),Drama
1139,35,4.0,Everything Relative (1996),Drama
614,35,4.0,Loaded (1994),Drama|Thriller
2998,35,4.0,Dreaming of Joseph Lees (1998),Romance
1494,35,4.0,"Sixth Man, The (1997)",Comedy
2811,35,4.0,With Friends Like These... (1998),Comedy
3523,35,4.0,Taffin (1988),Action|Thriller
1519,35,4.0,Broken English (1996),Drama
264,35,4.0,"Enfer, L' (1994)",Drama
749,35,4.0,"Man from Down Under, The (1943)",Drama
3282,35,4.0,Different for Girls (1996),Comedy
853,35,4.0,Dingo (1992),Drama
755,35,4.0,Kim (1950),Children's|Drama
3530,35,4.0,Smoking/No Smoking (1993),Comedy
3303,35,4.0,Black Tar Heroin: The Dark End of the Street (1999),Documentary
167,35,4.0,Feast of July (1995),Drama
2358,35,4.0,Savior (1998),Drama
3443,35,4.0,Born American (1986),Action|Drama|Thriller
632,35,4.0,Land and Freedom (Tierra y libertad) (1995),War
404,35,4.0,Brother Minister: The Assassination of Malcolm X (1994),Documentary
3543,35,3.996031746031746,Diner (1982),Comedy|Drama
265,35,3.994186046511628,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance
2973,35,3.9911504424778763,Crimes and Misdemeanors (1989),Comedy
1199,35,3.991031390134529,Brazil (1985),Sci-Fi
515,35,3.98989898989899,"Remains of the Day, The (1993)",Drama
2398,35,3.98989898989899,Miracle on 34th Street (1947),Drama
590,35,3.98972602739726,Dances with Wolves (1990),Adventure|Drama|Western
2000,35,3.9883040935672516,Lethal Weapon (1987),Action|Comedy|Crime|Drama
3363,35,3.988095238095238,American Graffiti (1973),Comedy|Drama
1259,35,3.987878787878788,Stand by Me (1986),Adventure|Comedy|Drama
1961,35,3.985239852398524,Rain Man (1988),Drama
1265,35,3.9835294117647058,Groundhog Day (1993),Comedy|Romance
3135,35,3.983050847457627,"Great Santini, The (1979)",Drama
337,35,3.982905982905983,What's Eating Gilbert Grape (1993),Drama
2078,35,3.981707317073171,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical
3578,35,3.981651376146789,Gladiator (2000),Action|Drama
599,35,3.980392156862745,"Wild Bunch, The (1969)",Western
965,35,3.980392156862745,"39 Steps, The (1935)",Thriller
866,35,3.98,Bound (1996),Crime|Drama|Romance|Thriller
2670,35,3.979591836734694,"Run Silent, Run Deep (1958)",War
838,35,3.9791666666666665,Emma (1996),Comedy|Drama|Romance
920,35,3.9782608695652173,Gone with the Wind (1939),Drama|Romance|War
2313,35,3.976923076923077,"Elephant Man, The (1980)",Drama
2677,35,3.9767441860465116,Buena Vista Social Club (1999),Documentary
2565,35,3.976470588235294,"King and I, The (1956)",Musical
1392,35,3.9761904761904763,Citizen Ruth (1996),Comedy|Drama
1270,35,3.9752380952380952,Back to the Future (1985),Comedy|Sci-Fi
2660,35,3.973684210526316,"Thing From Another World, The (1951)",Sci-Fi
3475,35,3.9705882352941178,"Place in the Sun, A (1951)",Drama|Romance
3148,35,3.969465648854962,"Cider House Rules, The (1999)",Drama
2728,35,3.9693877551020407,Spartacus (1960),Drama
1206,35,3.9693486590038316,"Clockwork Orange, A (1971)",Sci-Fi
2797,35,3.96875,Big (1988),Comedy|Fantasy
2239,35,3.96875,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
428,35,3.967741935483871,"Bronx Tale, A (1993)",Drama
190,35,3.967741935483871,Safe (1995),Thriller
3498,35,3.967391304347826,Midnight Express (1978),Drama
2967,35,3.966666666666667,"Bad Seed, The (1956)",Drama|Thriller
3471,35,3.964673913043478,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
1079,35,3.9633333333333334,"Fish Called Wanda, A (1988)",Comedy
2194,35,3.9631336405529956,"Untouchables, The (1987)",Action|Crime|Drama
2442,35,3.962962962962963,Hilary and Jackie (1998),Drama
588,35,3.9625,Aladdin (1992),Animation|Children's|Comedy|Musical
2575,35,3.9615384615384617,"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",Drama
628,35,3.9594594594594597,Primal Fear (1996),Drama|Thriller
3362,35,3.9574468085106385,Dog Day Afternoon (1975),Comedy|Crime|Drama
1954,35,3.9556451612903225,Rocky (1976),Action|Drama
1374,35,3.955223880597015,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
3675,35,3.9545454545454546,White Christmas (1954),Musical
3872,35,3.9545454545454546,"Suddenly, Last Summer (1959)",Drama
3925,35,3.953488372093023,Stranger Than Paradise (1984),Comedy
1340,35,3.953125,Bride of Frankenstein (1935),Horror
3735,35,3.952,Serpico (1973),Crime|Drama
2947,35,3.9516129032258065,Goldfinger (1964),Action
1273,35,3.951219512195122,Down by Law (1986),Comedy|Drama
2137,35,3.950617283950617,Charlotte's Web (1973),Animation|Children's
3727,35,3.95,Near Dark (1987),Comedy|Horror
1758,35,3.95,Dangerous Beauty (1998),Drama
2352,35,3.949367088607595,"Big Chill, The (1983)",Comedy|Drama
3061,35,3.948717948717949,Holiday Inn (1942),Comedy|Musical
3481,35,3.948497854077253,High Fidelity (2000),Comedy
1302,35,3.948051948051948,Field of Dreams (1989),Drama
2073,35,3.9473684210526314,Fandango (1985),Comedy
3342,35,3.9473684210526314,Birdy (1984),Drama|War
1077,35,3.9469026548672566,Sleeper (1973),Comedy|Sci-Fi
2871,35,3.946107784431138,Deliverance (1972),Adventure|Thriller
2943,35,3.945945945945946,Indochine (1992),Drama|Romance
1797,35,3.9444444444444446,Everest (1998),Documentary
1046,35,3.9444444444444446,Beautiful Thing (1996),Drama|Romance
1362,35,3.9444444444444446,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
943,35,3.9423076923076925,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
1931,35,3.9423076923076925,Mutiny on the Bounty (1935),Adventure
3360,35,3.9421487603305785,Hoosiers (1986),Drama
2644,35,3.9402985074626864,Dracula (1931),Horror
364,35,3.9402985074626864,"Lion King, The (1994)",Animation|Children's|Musical
531,35,3.9393939393939394,"Secret Garden, The (1993)",Children's|Drama
1997,35,3.937823834196891,"Exorcist, The (1973)",Horror
553,35,3.9375,Tombstone (1993),Western
3668,35,3.9375,Romeo and Juliet (1968),Drama|Romance
3859,35,3.9375,"Eyes of Tammy Faye, The (2000)",Documentary
2611,35,3.933333333333333,"Winslow Boy, The (1998)",Drama
3746,35,3.933333333333333,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
1022,35,3.9326923076923075,Cinderella (1950),Animation|Children's|Musical
2020,35,3.9326424870466323,Dangerous Liaisons (1988),Drama|Romance
2333,35,3.9322033898305087,Gods and Monsters (1998),Drama
1161,35,3.9310344827586206,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama
907,35,3.9285714285714284,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
2434,35,3.9285714285714284,Down in the Delta (1998),Drama
1962,35,3.9280575539568345,Driving Miss Daisy (1989),Drama
1222,35,3.926530612244898,Full Metal Jacket (1987),Action|Drama|War
1258,35,3.925925925925926,"Shining, The (1980)",Horror
602,35,3.923076923076923,"Great Day in Harlem, A (1994)",Documentary
3545,35,3.9224806201550386,Cabaret (1972),Musical|War
915,35,3.92,Sabrina (1954),Comedy|Romance
3606,35,3.92,On the Town (1949),Musical
2248,35,3.92,Say Anything... (1989),Comedy|Drama|Romance
3741,35,3.9193548387096775,Badlands (1973),Crime|Drama
1914,35,3.918918918918919,Smoke Signals (1998),Comedy|Drama
824,35,3.9166666666666665,Kaspar Hauser (1993),Drama
2939,35,3.9166666666666665,Niagara (1953),Drama|Thriller
2488,35,3.9166666666666665,Peeping Tom (1960),Drama|Horror|Thriller
3078,35,3.9166666666666665,Liberty Heights (1999),Drama
1321,35,3.914285714285714,"American Werewolf in London, An (1981)",Horror
3747,35,3.914285714285714,Jesus' Son (1999),Drama
1912,35,3.9133333333333336,Out of Sight (1998),Action|Crime|Romance
2303,35,3.9130434782608696,Nashville (1975),Drama|Musical
2662,35,3.9121621621621623,"War of the Worlds, The (1953)",Action|Sci-Fi|War
2970,35,3.911764705882353,Fitzcarraldo (1982),Adventure|Drama
3007,35,3.911111111111111,American Movie (1999),Documentary
3548,35,3.9107142857142856,Auntie Mame (1958),Comedy|Drama
3551,35,3.9098360655737703,Marathon Man (1976),Thriller
80,35,3.909090909090909,"White Balloon, The (Badkonake Sefid ) (1995)",Drama
26,35,3.909090909090909,Othello (1995),Drama
1834,35,3.909090909090909,"Spanish Prisoner, The (1997)",Drama|Thriller
3371,35,3.909090909090909,Bound for Glory (1976),Drama
2351,35,3.909090909090909,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
390,35,3.909090909090909,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama
2345,35,3.909090909090909,Desert Bloom (1986),Drama
3737,35,3.909090909090909,Lonely Are the Brave (1962),Drama|Western
3816,35,3.909090909090909,"Official Story, The (La Historia Oficial) (1985)",Drama
621,35,3.909090909090909,My Favorite Season (1993),Drama
3100,35,3.908333333333333,"River Runs Through It, A (1992)",Drama
2959,35,3.9076923076923076,Fight Club (1999),Drama
2664,35,3.907514450867052,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
2940,35,3.90625,Gilda (1946),Film-Noir
3200,35,3.9056603773584904,"Last Detail, The (1973)",Comedy|Drama
3060,35,3.905511811023622,"Commitments, The (1991)",Comedy|Drama
1282,35,3.9047619047619047,Fantasia (1940),Animation|Children's|Musical
2204,35,3.9047619047619047,Saboteur (1942),Thriller
2745,35,3.901639344262295,"Mission, The (1986)",Drama
2918,35,3.900763358778626,Ferris Bueller's Day Off (1986),Comedy
2210,35,3.9,Sabotage (1936),Thriller
2594,35,3.9,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
2289,35,3.9,"Player, The (1992)",Comedy|Drama
3067,35,3.9,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
3201,35,3.8987341772151898,Five Easy Pieces (1970),Drama
32,35,3.8970588235294117,Twelve Monkeys (1995),Drama|Sci-Fi
497,35,3.896551724137931,Much Ado About Nothing (1993),Comedy|Romance
1277,35,3.896551724137931,Cyrano de Bergerac (1990),Action|Drama|Romance
176,35,3.8958333333333335,Living in Oblivion (1995),Comedy
555,35,3.8958333333333335,True Romance (1993),Action|Crime|Romance
2599,35,3.894941634241245,Election (1999),Comedy
262,35,3.8947368421052633,"Little Princess, A (1995)",Children's|Drama
1080,35,3.894230769230769,Monty Python's Life of Brian (1979),Comedy
2791,35,3.893805309734513,Airplane! (1980),Comedy
3364,35,3.892857142857143,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2071,35,3.892857142857143,And the Band Played On (1993),Drama
1643,35,3.8923076923076922,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
3096,35,3.888888888888889,My Man Godfrey (1957),Comedy
2580,35,3.888888888888889,Go (1999),Crime
3823,35,3.888888888888889,Wonderland (1999),Drama
2285,35,3.888888888888889,If.... (1968),Drama
1693,35,3.888888888888889,Amistad (1997),Drama
3265,35,3.888888888888889,Hard-Boiled (Lashou shentan) (1992),Action|Crime
268,35,3.888888888888889,Little Odessa (1994),Drama
2074,35,3.888888888888889,"Night Porter, The (Il Portiere di notte) (1974)",Drama
2948,35,3.888888888888889,From Russia with Love (1963),Action
3275,35,3.888888888888889,"Boondock Saints, The (1999)",Action|Comedy
1210,35,3.887272727272727,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
973,35,3.8846153846153846,Meet John Doe (1941),Drama
3104,35,3.884393063583815,Midnight Run (1988),Action|Adventure|Comedy|Crime
2080,35,3.8841463414634148,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
2302,35,3.8838383838383836,My Cousin Vinny (1992),Comedy
778,35,3.8828828828828827,Trainspotting (1996),Drama
3408,35,3.882591093117409,Erin Brockovich (2000),Drama
1948,35,3.8823529411764706,Tom Jones (1963),Comedy
1012,35,3.8823529411764706,Old Yeller (1957),Children's|Drama
3076,35,3.8823529411764706,Irma la Douce (1963),Comedy
3079,35,3.8823529411764706,Mansfield Park (1999),Drama
3494,35,3.8823529411764706,True Grit (1969),Adventure|Western
3068,35,3.879432624113475,"Verdict, The (1982)",Drama
2949,35,3.877551020408163,Dr. No (1962),Action
1125,35,3.8773584905660377,"Return of the Pink Panther, The (1974)",Comedy
1103,35,3.8764044943820224,Rebel Without a Cause (1955),Drama
1516,35,3.875,Children of the Revolution (1996),Comedy
2037,35,3.875,Candleshoe (1977),Adventure|Children's|Comedy
2276,35,3.875,"Soldier's Daughter Never Cries, A (1998)",Drama
1936,35,3.875,Mrs. Miniver (1942),Drama|War
2969,35,3.875,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
3044,35,3.875,Dead Again (1991),Mystery|Romance|Thriller
440,35,3.875,Dave (1993),Comedy|Romance
3736,35,3.875,"Big Carnival, The (1951)",Drama
3655,35,3.875,Blow-Out (La Grande Bouffe) (1973),Drama
539,35,3.8743718592964824,Sleepless in Seattle (1993),Comedy|Romance
3074,35,3.8732394366197185,Jeremiah Johnson (1972),Western
3384,35,3.872093023255814,"Taking of Pelham One Two Three, The (1974)",Action
290,35,3.871794871794872,Once Were Warriors (1994),Crime|Drama
986,35,3.869565217391304,Fly Away Home (1996),Adventure|Children's
29,35,3.8688524590163933,"City of Lost Children, The (1995)",Adventure|Sci-Fi
1227,35,3.8688524590163933,Once Upon a Time in America (1984),Crime|Drama|Thriller
2070,35,3.8674698795180724,Tender Mercies (1983),Drama
1096,35,3.86734693877551,Sophie's Choice (1982),Drama
3613,35,3.8666666666666667,Things Change (1988),Comedy
2725,35,3.8666666666666667,Twin Falls Idaho (1999),Drama
3379,35,3.8666666666666667,On the Beach (1959),Drama
1177,35,3.8666666666666667,Enchanted April (1991),Drama
345,35,3.865168539325843,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
94,35,3.8636363636363638,Beautiful Girls (1996),Drama
921,35,3.863157894736842,My Favorite Year (1982),Comedy
1344,35,3.8607594936708862,Cape Fear (1962),Film-Noir|Thriller
2353,35,3.86046511627907,Enemy of the State (1998),Action|Thriller
194,35,3.86046511627907,Smoke (1995),Drama
3546,35,3.86,What Ever Happened to Baby Jane? (1962),Drama|Thriller
1748,35,3.859872611464968,Dark City (1998),Film-Noir|Sci-Fi|Thriller
3361,35,3.8588235294117648,Bull Durham (1988),Comedy
2620,35,3.857142857142857,This Is My Father (1998),Drama|Romance
1654,35,3.857142857142857,FairyTale: A True Story (1997),Children's|Drama|Fantasy
982,35,3.857142857142857,Picnic (1955),Drama
1596,35,3.857142857142857,Career Girls (1997),Drama
1874,35,3.857142857142857,Still Breathing (1997),Comedy|Romance
2499,35,3.857142857142857,God Said 'Ha!' (1998),Comedy
3306,35,3.857142857142857,"Circus, The (1928)",Comedy
77,35,3.857142857142857,Nico Icon (1995),Documentary
917,35,3.857142857142857,"Little Princess, The (1939)",Children's|Drama
1585,35,3.857142857142857,Love Serenade (1996),Comedy
1394,35,3.855737704918033,Raising Arizona (1987),Comedy
3246,35,3.8552631578947367,Malcolm X (1992),Drama
1333,35,3.8548387096774195,"Birds, The (1963)",Horror
247,35,3.853932584269663,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
596,35,3.852272727272727,Pinocchio (1940),Animation|Children's
1095,35,3.8508771929824563,Glengarry Glen Ross (1992),Drama
3713,35,3.85,"Long Walk Home, The (1990)",Drama
3328,35,3.849056603773585,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
1245,35,3.8484848484848486,Miller's Crossing (1990),Drama
11,35,3.8483412322274884,"American President, The (1995)",Comedy|Drama|Romance
3317,35,3.848101265822785,Wonder Boys (2000),Comedy|Drama
918,35,3.847826086956522,Meet Me in St. Louis (1944),Musical
483,35,3.8461538461538463,King of the Hill (1993),Drama
1216,35,3.8461538461538463,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance
3822,35,3.8461538461538463,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
2693,35,3.8461538461538463,Trekkies (1997),Documentary
1271,35,3.8448275862068964,Fried Green Tomatoes (1991),Drama
1873,35,3.8444444444444446,"Mis�rables, Les (1998)",Drama
1960,35,3.8439716312056738,"Last Emperor, The (1987)",Drama|War
1625,35,3.8439716312056738,"Game, The (1997)",Mystery|Thriller
2355,35,3.8439306358381504,"Bug's Life, A (1998)",Animation|Children's|Comedy
1580,35,3.8434959349593494,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
41,35,3.8421052631578947,Richard III (1995),Drama|War
2268,35,3.841530054644809,"Few Good Men, A (1992)",Crime|Drama
2921,35,3.838709677419355,High Plains Drifter (1972),Western
2173,35,3.838709677419355,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
2347,35,3.838709677419355,"Pope of Greenwich Village, The (1984)",Action
2716,35,3.838407494145199,Ghostbusters (1984),Comedy|Horror
1663,35,3.838150289017341,Stripes (1981),Comedy
73,35,3.8372093023255816,"Mis�rables, Les (1995)",Drama|Musical
1594,35,3.836734693877551,In the Company of Men (1997),Drama
373,35,3.8363636363636364,Red Rock West (1992),Thriller
2890,35,3.8363636363636364,Three Kings (1999),Drama|War
2919,35,3.8358208955223883,Year of Living Dangerously (1982),Drama|Romance
2841,35,3.8354430379746836,Stir of Echoes (1999),Thriller
2757,35,3.8333333333333335,Frances (1982),Drama
3417,35,3.8333333333333335,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
2579,35,3.8333333333333335,Following (1998),Drama
2721,35,3.8333333333333335,Trick (1999),Romance
3950,35,3.8333333333333335,Tigerland (2000),Drama
722,35,3.8333333333333335,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
3143,35,3.8333333333333335,Hell in the Pacific (1968),Drama|War
1547,35,3.8333333333333335,Shiloh (1997),Children's|Drama
3720,35,3.8333333333333335,Sunshine (1999),Drama
3110,35,3.8333333333333335,Country (1984),Drama
2865,35,3.8333333333333335,Sugar Town (1999),Comedy
3309,35,3.8333333333333335,"Dog's Life, A (1920)",Comedy
1734,35,3.8333333333333335,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
2899,35,3.8333333333333335,Gulliver's Travels (1939),Adventure|Animation|Children's
3311,35,3.8333333333333335,"Man from Laramie, The (1955)",Western
1185,35,3.8317757009345796,My Left Foot (1989),Drama
2081,35,3.831578947368421,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
3366,35,3.831168831168831,Where Eagles Dare (1969),Action|Adventure|War
3175,35,3.830379746835443,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
931,35,3.8297872340425534,Spellbound (1945),Mystery|Romance|Thriller
3094,35,3.8275862068965516,Maurice (1987),Drama|Romance
3751,35,3.8269896193771626,Chicken Run (2000),Animation|Children's|Comedy
2085,35,3.8260869565217392,101 Dalmatians (1961),Animation|Children's
3330,35,3.8260869565217392,Splendor in the Grass (1961),Drama
